Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YHR199C	AIM46	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"	26	5962.14	7588.74	6237.17	6903.34	5882.17	5777.24	5504.57	5925.77	4635.82	5675.83
YHR200W	RPN10	Non-ATPase base subunit of the 19S regulatory particle (RP) of the 26S proteasome; N-terminus plays a role in maintaining the structural integrity of the RP; binds selectively to polyubiquitin chains; homolog of the mammalian S5a protein	2	920.839	196.477	591.843	317.636	763.347	586.088	899.154	741.097	655.577	708.96
YHR201C	PPX1	"Exopolyphosphatase, hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol, plasma membrane, and mitochondrial matrix"	1	65.0056	38.9763	42.5657	47.3979	68.926	86.5653	73.1357	83.0456	96.0275	54.5629
YHR202W	YHR202W	"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole, while HA-tagged protein is found in the soluble fraction, suggesting cytoplasmic localization"	5	823.094	1304.38	1309.93	1306.36	748.001	749.258	848.18	851.783	842.029	902.721
YHR203C	RPS4B	Protein component of the small (40S) ribosomal subunit; identical to Rps4Ap and has similarity to rat S4 ribosomal protein	17	11002.3	4150.88	11163.4	5425.4	10374.6	10870.6	12439.1	12853.1	11009.8	9190.13
YHR204W	MNL1	"Alpha-1,2-specific exomannosidase of the endoplasmic reticulum; in complex with Pdi1p, generates a Man7GlcNac2 oligosaccharide signal on glycoproteins destined for ubiquitin-proteasome degradation"	1	119.724	103.287	149.701	153.628	149.608	148.403	116.982	157.745	144.736	100.762
YHR205W	SCH9	"Protein kinase involved in transcriptional activation of osmostress-responsive genes; regulates G1 progression, cAPK activity, nitrogen activation of the FGM pathway; involved in life span regulation; homologous to mammalian Akt/PKB"	3	1123.51	362.124	625.526	432.212	1391.85	769.508	1115.58	1131.16	792.96	1308.07
YHR206W	SKN7	Nuclear response regulator and transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; part of a branched two-component signaling system; required for optimal induction of heat-shock genes in response to oxidative stress; involved in osmoregulation	2	300.948	170.413	314.727	188.219	347.261	227.378	219.189	426.357	258.523	344.037
YHR208W	BAT1	"Mitochondrial branched-chain amino acid (BCAA) aminotransferase, preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase"	49	10902.2	21399.5	14697.4	20391	8325.92	12322.6	13019.1	8981.64	10959.3	11522.1
YHR209W	CRG1	mRNA binding protein and putative S-adenosylmethionine-dependent methyltransferase; mediates cantharidin resistance	2	277.323	222.501	219.577	217.197	265.585	407.094	302.182	325.011	363.071	390.084
YHR216W	IMD2	"Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio"	22	4598.97	800.431	2083.61	1429.13	5319.79	2938.53	4898.89	6144.03	3879.29	5666.13
YIL002C	INP51	"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase, synaptojanin-like protein with an N-terminal Sac1 domain, plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth"	4	246.527	97.3434	180.56	105.222	206.383	242.98	187.485	210.567	228.544	175.698
YIL005W	EPS1	"ER protein with chaperone and co-chaperone activity, involved in retention of resident ER proteins; has a role in recognizing proteins targeted for ER-associated degradation (ERAD), member of the protein disulfide isomerase family"	22	5951.36	2683.31	4106.78	2638.75	7012.13	5391.31	6362.66	5799.71	6037.74	7244.99
YIL006W	YIA6	"Mitochondrial NAD+ transporter, involved in the transport of NAD+ into the mitochondria (see also YEA6); member of the mitochondrial carrier subfamily; disputed role as a pyruvate transporter; has putative mouse and human orthologs"	9	920.454	1337.41	887.115	1096.25	746.301	961.621	1038.61	1067.31	895.926	1024.25
YIL009W	FAA3	"Long chain fatty acyl-CoA synthetase, activates imported fatty acids; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery"	25	6061.76	4860.23	6411.82	6866.98	6574.32	8336.13	7478.03	7174.65	8867.65	8603.82
YIL010W	DOT5	Nuclear thiol peroxidase which functions as an alkyl-hydroperoxide reductase during post-diauxic growth	7	2232.09	787.896	1847.7	932.302	2593.85	1637.91	2951.73	3237.45	2142.91	4068.79
YIL013C	PDR11	"ATP-binding cassette (ABC) transporter, multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromisedregulated by Pdr1p; required for anaerobic growth"	4	510.563	323.145	581.997	460.214	578.617	779.927	835.316	686.891	818.78	963.279
YIL014W	MNT3	"Alpha-1,3-mannosyltransferase, adds the fourth and fifth alpha-1,3-linked mannose residues to O-linked glycans during protein O-glycosylation"	5	661.297	315.977	421.252	324.725	779.247	607.365	610.23	637.391	629.365	640.339
YIL016W	SNL1	Protein of unknown function proposed to be involved in nuclear pore complex biogenesis and maintenance as well as protein folding; has similarity to the mammalian BAG-1 protein	1	238.758	187.152	262.846	303.295	389.536	337.881	206.689	335.093	347.966	210.795
YIL017C	VID28	"Protein involved in proteasome-dependent catabolite degradation of fructose-1,6-bisphosphatase (FBPase); localized to the nucleus and the cytoplasm"	1	231.356	74.846	195.953	103.761	255.572	193.135	222.235	260.503	168.435	218.125
YIL020C	HIS6	"Phosphoribosyl-5-amino-1-phosphoribosyl-4-imidazolecarboxiamide isomerase, catalyzes the fourth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts"	2	440.128	120.994	195.429	115.087	484.233	350.188	410.058	414.691	313.837	468.824
YIL021W	RPB3	"RNA polymerase II third largest subunit B44, part of central core; similar to prokaryotic alpha subunit"	2	273.517	86.2945	197.922	160.794	290.824	258.295	284.114	421.863	200.134	340.749
YIL022W	TIM44	Essential component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); tethers the import motor and regulatory factors (PAM complex) to the translocation channel (Tim23p-Tim17p core complex)	40	12274	19114.3	13948.6	16994.6	13988.7	12127.3	10973.5	13195.5	11706.6	12087.1
YIL024C	YIL024C	Putative protein of unknown function; non-essential gene; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p	1	181.962	95.2105	144.108	124.429	230.529	149.32	169.06	298.697	274.197	257.255
YIL026C	IRR1	"Subunit of the cohesin complex, which is required for sister chromatid cohesion during mitosis and meiosis and interacts with centromeres and chromosome arms, essential for viability"	1	98.5903	171.029	150.136	150.805	95.0085	97.8636	106.2	108.314	100.193	118.056
YIL027C	KRE27	"Member of a transmembrane complex required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response, and also shows K1 killer toxin resistance"	3	780.946	469.218	663.587	685.027	1077	951.878	719.163	998.214	859.032	781.999
YIL030C	SSM4	Ubiquitin-protein ligase involved in ER-associated protein degradation; located in the ER/nuclear envelope; ssm4 mutation suppresses mRNA instability caused by an rna14 mutation	11	1273.53	791.251	1221.97	880.149	1236.59	1347.53	1273.9	1281.37	1341.91	1204.88
YIL033C	BCY1	"Regulatory subunit of the cyclic AMP-dependent protein kinase (PKA), a component of a signaling pathway that controls a variety of cellular processes, including metabolism, cell cycle, stress response, stationary phase, and sporulation"	18	3934.81	1673.76	2708.45	1717.18	4264.88	3734.11	4531.65	3904.41	3687.76	4757.62
YIL034C	CAP2	Beta subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches	3	411.506	188.187	568.112	228.32	401.714	361.558	315.488	364.69	434.908	249.14
YIL035C	CKA1	"Alpha catalytic subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerases"	1	265.888	77.7185	221.53	123.393	147.845	213.006	220.912	236.892	160.475	168.717
YIL036W	CST6	"Basic leucine zipper (bZIP) transcription factor of the ATF/CREB family, proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability"	3	501.697	286.575	385.976	303.061	677.367	361.877	464.819	584.151	393.128	531.943
YIL038C	NOT3	"Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation"	1	156.871	49.1485	118.802	68.4529	156.596	107.365	140.468	133.161	121.697	125.139
YIL039W	TED1	Conserved phosphoesterase domain-containing protein that acts together with Emp24p/Erv25p in cargo exit from the ER; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)	20	7012.98	4290.51	6254.81	4660.2	6889.12	6975.69	7559.38	6764.32	7917.32	7958.5
YIL041W	GVP36	"BAR domain-containing protein that localizes to both early and late Golgi vesicles; required for adaptation to varying nutrient concentrations, fluid-phase endocytosis, polarization of the actin cytoskeleton, and vacuole biogenesis"	8	3760.19	1690.98	2870.07	2385.86	4452.2	4847.6	3402.77	3597.09	4732.96	2959.83
YIL042C	PKP1	Mitochondrial protein kinase involved in negative regulation of pyruvate dehydrogenase complex activity by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp2p and phosphatases Ptc5p and Ptc6p	6	591.575	910.655	826.946	1042.6	454.224	661.777	561.522	540.365	599.592	502.892
YIL043C	CBR1	"Microsomal cytochrome b reductase, not essential for viability; also detected in mitochondria; mutation in conserved NADH binding domain of the human ortholog results in type I methemoglobinemia"	33	9638.91	7752.76	9219.4	7467.62	10003.8	9838.35	10236	9325.44	10468.5	9226.71
YIL044C	AGE2	"ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector, involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif"	3	436.821	475.482	327.587	384.178	365.789	404.039	353.909	371.711	283.037	454.955
YIL047C	SYG1	Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency	7	1878.93	709.113	1074.24	769.744	1597.58	1264.94	1489.1	1651.12	1200.72	1656.63
YIL048W	NEO1	Putative aminophospholipid translocase (flippase) involved in endocytosis and vacuolar biogenesis; localizes to endosomes and the Golgi aparatus	14	2094.97	748.059	1397.07	877.739	2272.87	1657.99	1814.74	1791.36	1793.45	1919.15
YIL051C	MMF1	Mitochondrial protein required for transamination of isoleucine but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; interacts genetically with mitochondrial ribosomal protein genes	65	11457.3	25854.3	19034.6	26270.1	8970.03	14513.6	10624.9	10332	12030.9	8501.53
YIL053W	RHR2	"Constitutively expressed isoform of DL-glycerol-3-phosphatase; involved in glycerol biosynthesis, induced in response to both anaerobic and, along with the Hor2p/Gpp2p isoform, osmotic stress"	4	1276.69	1655.32	1300.04	1388.57	1030.83	1411.52	1294.94	1233.13	1262.84	1252.98
YIL057C	RGI2	Protein of unknown function involved in energy metabolism under respiratory conditions; expression induced under carbon limitation and repressed under high glucose	2	423.953	248.984	436.227	378.627	494.133	789.656	525.734	618.247	553.582	468.707
YIL062C	ARC15	"Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches; has mRNA binding activity"	5	540.239	292.123	921.993	394.066	533.894	536.218	418.578	574.29	649.877	384.84
YIL063C	YRB2	"Protein of unknown function involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p, GTP-Gsp1p, Rna1p and Crm1p; is not essential"	8	1500.13	823.874	1269.86	1001.99	1605.53	1711.32	1305.89	1644.08	1649.25	1436.52
YIL064W	SEE1	Probable lysine methyltransferase involved in the dimethylation of eEF1A (Tef1p/Tef2p); sequence similarity to S-adenosylmethionine-dependent methyltransferases of the seven beta-strand family; role in vesicular transport	1	73.1644	94.4951	55.0593	118.188	88.57	235.754	103.436	81.1378	173.773	117.243
YIL065C	FIS1	Protein involved in mitochondrial membrane fission and peroxisome abundance; required for localization of Dnm1p and Mdv1p during mitochondrial division; mediates ethanol-induced apoptosis and ethanol-induced mitochondrial fragmentation	6	1702.68	1576.96	1331.67	1986.32	1738.7	1562.52	1442.08	1544.32	1093.31	1328.31
YIL068C	SEC6	"Essential 88kDa subunit of the exocyst complex, which mediates polarized targeting of secretory vesicles to active sites of exocytosis; dimeric form of Sec6p interacts with Sec9p in vitro and inhibits t-SNARE assembly"	7	818.422	792.834	1288.98	1019.18	835.282	1578.11	883.67	932.503	1267.67	497.608
YIL070C	MAM33	Acidic protein of the mitochondrial matrix involved in oxidative phosphorylation; related to the human complement receptor gC1q-R	15	2617.19	4742.66	3168.42	3661.88	2696.89	2612.97	2668.31	2401.02	2920.89	2871.79
YIL074C	SER33	"3-phosphoglycerate dehydrogenase, catalyzes the first step in serine and glycine biosynthesis; isozyme of Ser3p"	2	324.399	97.4382	243.757	141.229	301.53	262.479	390.704	321.214	273.804	406.244
YIL075C	RPN2	"Subunit of the 26S proteasome, substrate of the N-acetyltransferase Nat1p"	10	2274.25	752.928	1983.05	1011.02	2091.93	1929.83	2444.99	2140.97	2078.76	2085.51
YIL076W	SEC28	"Epsilon-COP subunit of the coatomer; regulates retrograde Golgi-to-ER protein traffic; stabilizes Cop1p, the alpha-COP and the coatomer complex; non-essential for cell growth"	1	41.8574	12.7515	33.5998	21.2926	38.1362	40.7108	27.6472	38.1827	40.727	22.297
YIL077C	YIL077C	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)"	6	919.712	1232.34	1141.83	1101.17	998.309	799.305	889.474	762.816	882.672	826.015
