	pex19Δ-1	pex19Δ-2	pex19Δ-3	pex19Δ-6	pex19Δ-7	pex19Δmsp1Δ-1	pex19Δmsp1Δ-2	pex19Δmsp1Δ-3	pex19Δmsp1Δ-4	pex19Δmsp1Δ-5	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
TRM1	7.60398	12.7407	15.3425	6.61589	5.48031	20.026	8.75061	6.911	5.69655	10.8325	0.12800127195761796	0.7876043959616699	0.9979149347641074	0.10369186854132417	0.17621342596768505
YIR024C	8.41072	9.04522	8.19567	10.8278	11.3068	9.18584	8.90382	9.50646	12.1812	12.4365	0.12783736144360283	0.40089456738766804	0.9979149347641074	0.39696982893167865	0.561066322569311
JAC1	7.02603	6.71588	5.20821	11.5974	17.2399	5.62681	7.12188	11.5021	15.6505	12.3114	0.12776960843624768	0.7641432933935768	0.9979149347641074	0.11682519417970282	0.19635402936453028
EMC2	11.7581	9.19184	10.2796	8.52792	8.03292	12.5781	11.1968	9.65241	8.44676	10.3356	0.12759680085558872	0.3865611797001839	0.9898566358642454	0.41278176202117517	0.5791813729129762
ALG13	11.8192	11.1476	10.4996	10.1224	8.61819	9.16483	10.1704	10.9281	8.81339	8.71631	-0.12744274734360184	0.23602432889845412	0.9026553373751596	0.6270432285477966	0.8102774267585081
PBP1	12.389	9.38866	8.62058	10.3995	11.4068	5.8192	10.5458	12.9424	11.6245	6.86347	-0.12730440789520842	0.5812942739800877	0.9979149347641074	0.23560395502589143	0.3634691306919166
YPR091C	12.4855	6.88016	6.05287	10.4457	11.932	4.73151	13.0555	13.8764	12.9791	7.56131	0.12725855152773505	0.7043012497929433	0.9979149347641074	0.15224154094502895	0.2488073500319511
TYW1	10.4537	9.94489	8.98873	7.6526	10.758	10.7776	9.45082	8.71219	14.1414	9.12012	0.12716083570640382	0.4608897658553245	0.9979149347641074	0.33640293535976296	0.4898597323060848
ASC1	13.7505	9.48441	9.16546	8.03085	7.36826	8.42257	13.4131	12.5952	8.74422	9.0254	0.127068425741002	0.5827821522502803	0.9979149347641074	0.23449375700140693	0.3620104988335745
STE13	10.4255	10.2354	11.3313	8.07309	7.73558	15.666	11.8487	8.32738	6.47021	9.88684	0.12698888545334924	0.6244128486461639	0.9979149347641074	0.20452816896849707	0.3219931805363202
ERV46	9.59945	9.79284	10.9548	8.5658	8.89	12.1413	11.4659	9.11871	8.88666	10.5846	0.12687374832527235	0.28113647194956565	0.9540218661900606	0.5510828095367803	0.7309524120724215
QCR7	6.89328	9.11717	8.66544	11.8875	11.2405	16.4401	6.36566	8.84945	9.9763	10.5645	0.1268115065767451	0.6550790908366391	0.9979149347641074	0.18370626238944499	0.29339767900690067
VMA4	10.6396	13.6641	15.1227	5.59818	2.78374	18.914	12.8659	5.30896	2.64133	12.4614	0.12655564406746778	0.8204811158343659	0.9979149347641074	0.08593141020297794	0.1483158997490729
MRS3	8.78644	9.49356	9.7213	10.6437	9.16668	12.8183	7.6388	9.41043	9.79395	12.5268	0.12636275519943954	0.4209122395833709	0.9979149347641074	0.37580844534669644	0.5365287623408133
ATP7	7.27689	10.1876	10.2756	10.6278	9.45038	15.9389	7.41117	8.2598	8.8128	11.7591	0.12598394479679612	0.6155703887348769	0.9979149347641074	0.210722279546127	0.33037085528936166
TRM44	8.47505	9.77056	9.31213	9.72844	10.5321	10.8342	9.00302	10.1248	10.6905	11.5292	0.125982260717862	0.1445233773910856	0.8903049346605897	0.8400618978847182	1.0227296011159346
EBP2	11.616	7.05471	7.20292	9.79186	12.1552	7.85423	10.7704	12.1445	12.9555	8.45461	0.12584098449248315	0.5678028228196155	0.9979149347641074	0.2458024527190467	0.3767925754596903
YER156C	12.4201	6.8651	7.24248	11.853	9.44098	7.93198	12.6012	12.8626	8.92225	9.86032	0.12578711333813208	0.5795885843488382	0.9979149347641074	0.23688017703649253	0.36514386679172217
MGR3	8.43598	6.97014	6.43075	10.5049	15.4799	8.8823	8.39956	9.75966	14.2299	10.9069	0.12578598217647438	0.6653787683834018	0.9979149347641074	0.1769310611784107	0.2839419631062933
RSM19	6.56367	7.17287	6.44563	12.6373	19.3584	8.57077	5.62918	8.88734	13.7035	11.0314	-0.12575785253580715	0.7675173011425768	0.9979149347641074	0.11491182600574101	0.1934444135773663
CTP1	8.32408	9.86444	11.0796	8.13384	10.4205	14.3894	8.981	8.09773	9.91374	10.7957	0.12574141233459363	0.4993873481306289	0.9979149347641074	0.3015624646011223	0.4474161664147929
OSH6	8.88218	14.4469	15.3371	6.90774	6.60041	15.1046	8.28408	6.27604	7.1706	10.9904	-0.12555348102371017	0.7323517837384086	0.9979149347641074	0.13528025632235266	0.22400852554309417
RAM2	11.3177	8.97997	11.9283	9.99114	9.95697	8.91042	9.93134	10.6867	9.37945	8.91799	-0.12554113833769495	0.20191101303231107	0.8903049346605897	0.69483999225636	0.87926827063865
KSS1	9.36688	17.7297	19.3615	3.55057	2.16298	21.4611	9.2706	5.09106	2.24925	9.75627	-0.12540159816344879	0.8615167313085104	0.9979149347641074	0.0647362838057357	0.11393503078407322
YDR056C	10.76	9.79858	9.7755	10.1817	7.31486	11.8816	11.7191	10.5651	8.01377	9.98982	0.12526846899400546	0.37131699187915046	0.9796808912089705	0.4302551765198604	0.5989940748510169
SLM5	8.10306	8.82747	8.2757	10.6382	11.9938	10.2594	8.74358	9.98359	11.9155	11.2598	0.12483157978467241	0.38050494129193746	0.9858608661935128	0.4196396990461341	0.5869825654723002
TED1	10.0224	10.4956	11.3887	8.67142	7.26406	11.9818	12.5532	10.2187	7.26879	10.1354	0.12460237825736081	0.4829648052926252	0.9979149347641074	0.31608451608930044	0.4652515939358096
MDM34	8.90072	6.71229	5.56525	11.6699	14.9953	6.30506	8.98772	9.94225	14.8024	12.1192	0.1245289277868955	0.7094402101623027	0.9979149347641074	0.1490841999115761	0.24423362256483805
MRH4	7.87117	9.01738	9.19855	10.1859	11.571	12.1061	7.7539	9.20151	12.3059	10.7885	0.12449272852896305	0.44300471317956325	0.9979149347641074	0.3535916532419692	0.5103808184164171
PIS1	10.2707	7.70573	10.49	7.98209	11.3961	11.5975	11.0302	9.75622	8.65134	11.12	0.12445605318671599	0.3701282701120423	0.9796808912089705	0.431647742560182	0.6005641184673346
GUP1	10.7127	8.17231	8.97087	9.84884	10.1419	8.41582	11.5916	12.3959	10.5715	9.17853	0.12434291241607648	0.34723582290243205	0.9744754182518152	0.45937547679533614	0.6315637560186028
YGR053C	8.91953	11.1721	12.5134	11.1818	8.36297	11.0135	7.62522	9.13013	9.92306	10.1583	-0.12413646359315479	0.3978634740137773	0.9970725605013363	0.4002659295703642	0.564857603602639
EMP46	12.6208	11.3049	12.1249	8.90894	7.18854	12.8236	11.4764	9.1123	6.43693	8.00266	-0.12403822846634936	0.5941584624797445	0.9979149347641074	0.22609771292682468	0.3509255081711051
YKL133C	7.91698	9.49326	9.90662	9.87381	10.662	14.727	7.49118	8.13574	9.79351	11.9999	0.12399396313698473	0.5574058425631551	0.9979149347641074	0.25382848345256703	0.3871840959494758
ADE13	14.503	7.88211	7.30815	11.6808	6.4804	7.62845	12.6254	15.8895	7.61666	8.38547	0.12388881545437694	0.7123078285002409	0.9979149347641074	0.14733228258822137	0.2416875477960305
SIT4	14.2969	12.2377	13.0505	8.72934	3.82712	11.6587	10.7797	11.2024	5.85469	8.36287	-0.12366278710678677	0.7050288521098361	0.9979149347641074	0.15179310987995062	0.2481589090433421
YNL195C	13.1474	9.78682	9.47202	11.2847	8.44931	5.92102	12.1499	13.2869	9.21406	7.28776	-0.12358795529541841	0.6115247721138123	0.9979149347641074	0.21358594553787363	0.3342248600906699
ILV6	9.72234	7.84943	5.58721	12.0997	12.6016	4.91624	9.89654	11.1455	13.8823	12.2992	0.12355565834933065	0.6819124820456026	0.9979149347641074	0.16627135995291098	0.26890628357434565
RPL35B	11.5402	8.26722	7.93057	9.45163	10.6772	10.0788	9.34485	13.4418	9.22191	10.0458	0.12317534535294003	0.4342214512823379	0.9979149347641074	0.3622887254614517	0.5206658170391676
IGO2	12.261	8.90337	10.0335	13.0185	7.91439	8.62015	11.0223	13.8953	7.41666	6.91488	-0.12303448465868455	0.6123718850558495	0.9979149347641074	0.21298475665012065	0.3334167561874728
IDH1	7.94484	7.97931	7.12483	11.6884	13.1355	8.57645	8.74005	10.8175	12.3717	11.6216	0.12283053541523645	0.5639695837384628	0.9979149347641074	0.2487443179506165	0.3806109155202435
ARO3	13.4106	10.7164	11.4285	10.5608	6.00759	10.516	12.1291	11.3091	5.64041	8.28153	-0.12263791599321326	0.628682301407145	0.9979149347641074	0.20156876568672477	0.31797016820869956
PUF6	10.4535	10.6384	11.1087	7.92834	7.74896	11.6466	11.382	10.9406	9.70685	8.44618	0.12253893476518803	0.38945705329528824	0.9915762974037396	0.40954042642586186	0.5754826594162497
YOL087C	10.7645	12.8311	13.0559	8.03985	7.43026	10.1905	10.2781	9.77324	9.73082	7.90574	-0.122506707317659	0.5160664289272241	0.9979149347641074	0.2872943916680196	0.42967966563946836
NUP116	11.676	6.48873	7.55711	11.3978	10.7597	5.28442	12.5406	13.2044	12.4052	8.68601	0.12245125699251735	0.6584540468190768	0.9979149347641074	0.18147452884082552	0.2902914552917303
CPA2	10.6607	10.9578	11.7643	8.52228	5.97614	15.0788	13.1986	9.02385	5.5939	9.22361	0.12234284776492078	0.6792136312468273	0.9979149347641074	0.16799360675133326	0.2713489805877726
GUK1	15.0824	9.4189	9.59947	10.6413	7.37564	7.42617	12.9846	11.599	6.6168	9.25571	-0.1222818443133064	0.6431156661600397	0.9979149347641074	0.19171091096770876	0.30447192921486366
YIF1	11.3193	9.80354	10.7723	9.24603	10.9742	10.8472	9.57211	8.2319	9.20738	10.026	-0.12214746949468355	0.18361385846624037	0.8903049346605897	0.7360945430243315	0.9205562609357038
KRE28	8.87236	6.74139	7.82928	10.6388	18.0326	10.0012	8.44665	8.18704	13.5564	7.69433	-0.12209041539502177	0.7195888539044424	0.9979149347641074	0.14291557229325283	0.2352422133745449
TCB3	12.1407	6.38725	6.04601	9.88128	13.4349	5.21157	11.5539	13.2159	14.5147	7.61365	0.12182384969565006	0.7222736316036495	0.9979149347641074	0.14129823985113651	0.23287242448951787
CAT2	8.74042	11.5219	11.7525	11.2122	8.8791	12.3928	8.41163	9.98842	8.18908	8.91197	-0.12161091175325743	0.4309640207977773	0.9979149347641074	0.36555898557296646	0.5245166614658321
YLR173W	10.5403	13.8447	13.5456	6.75693	3.20631	15.2363	13.607	8.614	3.74653	10.9022	0.12161022722924598	0.776634947484951	0.9979149347641074	0.1097830707068108	0.18560421335562372
PNO1	9.00688	12.2208	13.7199	6.02862	11.1297	15.2514	8.34719	6.34341	7.42108	10.531	-0.12159939838020917	0.6946298410628644	0.9979149347641074	0.1582465634805435	0.2574543489555236
YDR286C	6.31511	6.26641	4.91347	10.5112	19.8894	5.02706	5.93528	9.19323	17.8211	14.1277	0.12151155106839336	0.8244753794227867	0.9979149347641074	0.08382230877686078	0.14494960922710068
COQ2	7.71364	7.80676	8.25947	11.1452	12.9751	11.4389	7.17362	9.14142	13.4732	10.8726	0.12124539669164196	0.5911991216917512	0.9979149347641074	0.22826621981740733	0.35379771108116176
YDL180W	9.53918	9.08205	10.5693	9.08246	9.62842	11.0366	11.5315	10.5039	7.93271	11.0938	0.1211739895195696	0.2634529281766272	0.9324427730122359	0.5792969700504489	0.7606960705672675
GET1	10.1538	7.44376	7.75636	9.40607	13.1416	8.40726	9.28411	12.1197	12.9353	9.35204	0.12116579911812499	0.5523721395240668	0.9979149347641074	0.2577682344310171	0.3922556287480372
PNS1	8.59035	7.21525	4.73003	11.1925	16.175	5.60795	10.0538	10.8853	17.1303	8.41958	0.12107843396515258	0.766254979679203	0.9979149347641074	0.1156266901046251	0.19453245499297064
PAM18	8.30083	9.67192	10.4173	9.78283	9.7312	13.3566	8.87169	7.8227	9.51284	12.532	0.12101936108013185	0.4787088430167723	0.9979149347641074	0.3199285498777433	0.46993749302024224
YRA1	12.4272	10.2356	10.5785	8.44307	10.411	10.4106	10.0762	9.35333	10.7756	7.2887	-0.12099608152109596	0.3712938156761622	0.9796808912089705	0.4302822843857038	0.5990246498983528
HIS7	13.0108	8.31179	7.659	11.9144	11.1943	6.18464	12.1189	13.2143	8.08094	8.31086	-0.12069849607340598	0.6326965564991207	0.9979149347641074	0.19880452921636874	0.31420038105666603
YSY6	10.4233	9.61824	10.8821	9.78558	7.20155	7.29814	13.9583	12.0211	7.72449	11.0871	0.1206323412016748	0.5739129344095889	0.9979149347641074	0.24115398734676713	0.3707365782970869
COS6	12.7243	10.6529	9.36683	11.6443	7.69669	7.4239	10.2575	12.0082	8.72975	9.49566	-0.12039083367261696	0.4942564145603424	0.9979149347641074	0.3060476856155383	0.45294755989777635
MRS4	9.62291	10.9191	11.7121	9.63074	10.1989	12.6055	7.51512	8.44943	9.03539	10.3108	-0.12031862154751805	0.41440451693471536	0.9979149347641074	0.3825755195052679	0.5444133015265344
CAF4	9.80412	8.52125	6.45623	11.6278	15.671	5.10302	9.65336	9.88927	12.3539	10.9201	-0.12012315819321405	0.6852581344203744	0.9979149347641074	0.16414580042485338	0.26588428338378356
ATP20	8.36205	9.25945	8.41252	11.3287	10.5577	17.0754	7.70572	8.25056	8.34853	10.6993	0.12007532196870797	0.6631930206904784	0.9979149347641074	0.1783600528612236	0.2859427216440516
ISW2	11.5075	6.11014	7.19323	11.5867	15.6805	6.80148	10.6538	10.8275	13.7021	5.93717	-0.11998635881317588	0.7196098102745851	0.9979149347641074	0.1429029246496149	0.23522370158491995
COA4	6.30863	5.43333	3.95113	10.0899	22.1393	2.74687	7.50776	9.27253	19.6185	12.9321	0.11997054580833555	0.85299678958352	0.9979149347641074	0.06905260337970519	0.12103861956228253
STI1	11.9882	10.445	10.7267	8.53906	6.22407	12.5241	11.5037	13.603	7.18927	7.25679	0.11992333571153889	0.6340558080542122	0.9979149347641074	0.19787251488906835	0.3129266706428764
URA6	12.448	7.8094	7.85753	13.2724	10.6892	7.70366	10.5525	12.6772	7.90867	9.08144	-0.11990094774638813	0.5857680910134013	0.9979149347641074	0.23227428966063712	0.3590895090207377
YDL199C	11.068	9.93686	11.0722	8.10438	7.74206	12.6473	12.8503	8.12519	6.73321	11.7205	0.11989921352120674	0.5802410391815871	0.9979149347641074	0.2363915577467361	0.36450292623343233
IMP2	9.40122	11.9167	13.0775	9.04878	8.63204	13.7103	8.04332	7.02703	8.45066	10.6924	-0.11988568877213733	0.5903125903430826	0.9979149347641074	0.22891795393243047	0.3546596757804115
INM2	12.0992	10.6345	11.1389	9.37846	8.82303	7.28521	10.7031	10.5954	9.73267	9.60954	-0.11975959668828	0.3599807457102902	0.9796808912089705	0.44372072771993476	0.6141221580707474
YMR086W	11.7694	6.03667	5.81789	10.8293	17.6194	4.70456	9.53444	11.2616	14.6159	7.81083	-0.11967753442948552	0.7692972233756574	0.9979149347641074	0.11390583505842636	0.19191131307895504
GLK1	13.2402	9.6581	8.90142	10.2515	5.8801	8.69098	13.8732	14.1295	6.67049	8.70453	0.11944771592348946	0.6777633930082486	0.9979149347641074	0.16892189174510247	0.2726634120348688
AIM31	7.33446	6.54466	6.55352	12.165	15.3355	10.0519	6.38795	9.93224	13.4967	12.1982	0.119345555741213	0.7106428769002766	0.9979149347641074	0.1483485927383016	0.2431652800691124
YOR093C	12.1257	10.154	10.7644	9.16792	9.85088	10.0415	10.0636	9.93237	9.11061	8.78903	-0.11911273937941856	0.1829740838435199	0.8903049346605897	0.737610418689249	0.9220644421788514
ATP1	9.28572	9.37788	8.4865	11.3198	9.46769	9.43432	10.4249	10.0201	10.3122	11.8709	0.11908499241712567	0.21787982029311276	0.890648082372244	0.6617829916040721	0.8458193638886263
SMY2	11.9668	8.79273	8.4577	11.9762	10.8662	9.12399	12.2057	10.7511	7.61601	8.24361	-0.1189228108289703	0.487499594900087	0.9979149347641074	0.31202574085309553	0.46028813279452174
ENA2	13.3903	7.15664	5.49442	11.2904	10.6116	6.5296	12.0723	13.183	11.1552	9.1165	0.11875006683127115	0.6691489971349538	0.9979149347641074	0.17447716858678197	0.2804981244080625
LPD1	8.1876	10.0575	10.2866	9.99146	9.42214	12.003	10.1174	9.29143	10.5733	10.0696	0.11863986414755316	0.19861176503641298	0.8903049346605897	0.7019950290578744	0.886463912187714
SPS19	11.2112	8.81743	11.3201	9.48172	7.11719	12.2709	12.1417	9.68736	8.97754	8.97483	0.11850293679220575	0.4700178247545388	0.9979149347641074	0.3278856717541787	0.4795918998818474
HIS4	13.3252	10.6026	10.4279	11.8603	5.82977	9.93142	11.3947	12.4068	6.23491	7.9864	-0.11812283409956616	0.6401523161556926	0.9979149347641074	0.19371667883562604	0.307230737128734
PUT2	8.97482	7.81294	5.85749	11.2198	14.0893	5.04781	9.57795	10.8736	14.3445	12.2017	0.11811340276757237	0.7077820396078566	0.9979149347641074	0.1501004620406429	0.24570785819530894
ALD5	8.71638	8.51938	6.73097	11.0298	12.958	6.46054	8.94767	10.946	13.8993	11.792	0.11810660152810457	0.6368268544536899	0.9979149347641074	0.19597863105062513	0.3103342908958157
CKS1	13.7469	8.43224	7.89717	11.3881	6.49123	5.40331	13.9839	15.484	9.86117	7.31199	0.118041606954145	0.7337724678287552	0.9979149347641074	0.13443858761191427	0.22276296364917178
ESBP6	10.831	5.73815	4.68923	12.5854	14.1126	5.68644	12.0351	11.888	13.48	8.95398	0.11799578240102007	0.7346895837686438	0.9979149347641074	0.13389611742235555	0.22195940542905832
TAL1	12.4897	9.43374	9.12185	10.5842	6.32781	10.3971	12.9331	12.1145	6.73483	9.86322	0.11794676058230479	0.5941102613940801	0.9979149347641074	0.2261329464815193	0.3509722270574642
DGR2	11.3162	7.40656	7.76871	11.1892	14.3613	6.77705	10.9136	10.9173	11.7813	7.56868	-0.11790618566344797	0.6304666578921547	0.9979149347641074	0.2003378760636819	0.31629296592225536
VCX1	10.1083	12.893	14.4673	5.95167	4.53938	14.9444	12.6538	7.2035	4.63521	12.6034	0.11780842581256959	0.7716252751751789	0.9979149347641074	0.11259355514773645	0.1899079817504451
PIM1	8.19909	8.37484	6.90479	11.1785	13.3029	7.63928	8.98424	10.531	13.0806	11.8047	0.11778070344790427	0.6041705647253701	0.9979149347641074	0.21884043743537795	0.3412655958299947
YOL098C	12.3546	8.19598	7.69127	12.0963	11.7016	6.21081	10.372	11.6699	10.0437	9.6639	-0.11777304743806816	0.5659953108187912	0.9979149347641074	0.24718716685759357	0.3785912105128045
EMI1	10.4989	12.6187	13.1045	10.4481	5.3687	11.4198	9.25876	7.53102	8.80296	10.9485	-0.11772752376634615	0.6118505766626148	0.9979149347641074	0.21335462630913396	0.33391398851897663
MRP49	7.18739	8.16358	8.25949	10.8069	13.5445	13.0667	6.06618	8.92402	12.2236	11.7577	0.11768345140846083	0.6502553318681239	0.9979149347641074	0.1869160780534109	0.29785086730389937
NOG2	10.7029	10.6209	12.0946	7.72516	6.82154	13.1461	11.4472	6.04733	8.02258	13.3717	0.11749478126158734	0.6556216749481016	0.9979149347641074	0.18334669702534626	0.2928977770757872
TRE2	10.9503	13.5799	14.3985	7.82007	5.28607	16.1078	10.6198	7.10582	4.57796	9.55374	-0.11749223891355076	0.7612599678508636	0.9979149347641074	0.1184670077196137	0.19884416289033255
PPH21	14.1439	7.71157	6.40177	12.3973	7.31185	6.76946	9.94084	13.1827	11.9593	10.1814	0.11742243287116234	0.6775756403799895	0.9979149347641074	0.16904221578053366	0.27283367724972407
RGD1	9.38272	9.86963	9.11862	11.1622	12.4978	12.0629	9.43796	9.13249	8.38855	8.94705	-0.11726974285505301	0.3922870024254508	0.9929871064795847	0.4063960810328844	0.5718874306811551
ADY2	10.6236	7.44126	6.26301	14.9235	8.71862	6.4099	13.5074	14.708	10.3291	7.07557	0.11721073668027916	0.7274022930860569	0.9979149347641074	0.13822533419545135	0.2283554774626511
YGR149W	10.4559	8.89323	10.6575	8.60384	9.36114	12.6943	10.0584	9.58663	8.94831	10.7408	0.11711959138429429	0.31906988694104943	0.9693684594289182	0.49611418155530906	0.6719204827088697
YMR160W	12.702	10.6922	10.2103	9.8003	8.62309	9.148	11.4937	9.87171	7.98835	9.47033	-0.11708990495412122	0.38254512973816546	0.9861350591121137	0.41731732275845623	0.5843444522148076
MSY1	7.77926	9.45058	9.6896	10.3493	10.7041	11.9484	8.56265	9.03481	10.9097	11.5716	0.11704710740155551	0.3671738128048291	0.9796808912089705	0.4351283006731773	0.6044826174008159
YPT11	11.8184	8.39378	8.70685	8.83591	10.2186	10.4387	10.348	10.0772	10.6573	10.5053	0.1170077546545824	0.2444423690374383	0.9151129727882706	0.6118235159238147	0.794569454623458
RAD27	9.8638	11.01	11.249	9.89857	10.004	13.9012	7.60909	7.86576	8.91276	9.68589	-0.11694153547161704	0.5109688932576466	0.9979149347641074	0.29160553802137473	0.4350617333992949
RRF1	6.23997	9.21038	9.25081	9.49726	13.7781	11.0381	8.55991	8.90695	12.6007	10.9178	0.11683383904509802	0.5835791332910177	0.9979149347641074	0.23390024532310666	0.36123003915024127
ECT1	13.6273	10.4054	7.60936	12.8788	7.49981	7.10254	12.2921	13.8158	6.97538	7.79353	-0.11667136772524883	0.6857350249870183	0.9979149347641074	0.16384366769939498	0.26545407157644885
YOL114C	8.1435	8.78546	10.3825	10.0451	10.6261	9.00757	9.0376	10.9156	11.9396	11.117	0.1164803203237825	0.320151177301213	0.9693684594289182	0.49464489679317847	0.6703211895955262
YBL059W	8.16973	8.93862	8.22969	10.6987	11.9467	11.069	7.94228	9.34079	11.6454	12.0192	0.1164374537075999	0.4721490538717015	0.9979149347641074	0.3259208762493671	0.47721362869943157
ADE4	12.9643	11.6881	11.2311	9.48076	6.65231	11.0299	10.6449	11.1795	5.9077	9.22154	-0.11643167353169183	0.5982008171674491	0.9979149347641074	0.22315299803978667	0.3470147957163996
SVL3	12.1593	7.67953	7.10409	9.91901	11.1232	5.38698	12.4898	14.0385	10.9927	9.10684	0.11633533107013055	0.6634300147785284	0.9979149347641074	0.1782048841011058	0.28572563395928224
